Date,NRKDischargeMax,NRKDischargeMin,NRKDischargeMean,NRKGageHeightMax,NRKGageHeightMin,NRKGageHeightMean
04/27/2018,"5,510","5,510","5,410",12.47,12.33,12.42
04/28/2018,"5,410","5,410","5,100",12.33,11.9,12.13
04/29/2018,"5,100","5,100","4,600",11.9,11.19,11.56
04/30/2018,"4,600","4,600","4,170",11.19,10.55,10.85
05/01/2018,"4,170","4,170","3,870",10.55,10.05,10.29
05/02/2018,"3,870","3,870","3,560",10.05,9.54,9.8
05/03/2018,"3,560","3,560","3,220",9.54,8.95,9.27
05/04/2018,"3,220","3,220","2,620",8.95,7.9,8.47
05/05/2018,"2,620","2,620","2,120",7.9,6.96,7.38
05/06/2018,"2,120","2,120","1,900",6.96,6.54,6.75
05/07/2018,"2,190","2,190","1,840",7.09,6.43,6.61
05/08/2018,"2,450","2,450","2,190",7.58,7.09,7.46
05/09/2018,"2,430","2,430","2,130",7.55,6.99,7.31
05/10/2018,"2,130","2,130","1,810",6.99,6.36,6.65
05/11/2018,"1,810","1,810","1,600",6.36,5.95,6.13
05/12/2018,"1,600","1,600","1,470",5.95,5.67,5.83
05/13/2018,"1,470","1,470","1,250",5.67,5.21,5.44
05/14/2018,"1,250","1,250","1,080",5.21,4.85,5.02
05/15/2018,"1,080","1,080",968,4.85,4.59,4.71
05/16/2018,968,968,906,4.59,4.45,4.51
05/17/2018,937,937,898,4.52,4.43,4.45
05/18/2018,"1,340","1,340",937,5.4,4.52,4.78
05/19/2018,"2,520","2,520","1,340",7.71,5.4,6.59
05/20/2018,"3,500","3,500","2,520",9.44,7.71,8.65
05/21/2018,"4,120","4,120","3,500",10.47,9.44,10.01
05/22/2018,"4,400","4,400","4,120",10.89,10.47,10.72
05/23/2018,"4,430","4,430","4,360",10.93,10.84,10.9
05/24/2018,"4,360","4,360","4,220",10.84,10.62,10.72
05/25/2018,"4,220","4,220","4,180",10.62,10.57,10.6
05/26/2018,"4,250","4,250","4,220",10.67,10.62,10.65
05/27/2018,"4,310","4,310","4,250",10.76,10.67,10.71
05/28/2018,"4,510","4,510","4,310",11.06,10.76,10.88
05/29/2018,"4,800","4,800","4,510",11.43,11.06,11.23
05/30/2018,"4,820","4,820","4,690",11.44,11.24,11.38
05/31/2018,"4,690","4,690","4,230",11.24,10.54,10.87
06/01/2018,"4,230","4,230","4,130",10.54,10.37,10.42
06/02/2018,"4,130","4,130","4,090",10.37,10.31,10.34
06/03/2018,"4,130","4,130","4,090",10.37,10.31,10.32
06/04/2018,"4,200","4,200","4,130",10.49,10.37,10.43
06/05/2018,"4,250","4,250","4,200",10.57,10.49,10.53
06/06/2018,"4,260","4,260","4,220",10.58,10.51,10.56
06/07/2018,"4,220","4,220","3,960",10.51,10.09,10.34
06/08/2018,"3,960","3,960","3,180",10.09,8.78,9.57
06/09/2018,"3,180","3,180","1,880",8.78,6.39,7.54
06/10/2018,"1,880","1,880","1,330",6.39,5.27,5.73
06/11/2018,"1,710","1,710","1,200",6.06,5,5.43
06/12/2018,"1,880","1,880","1,710",6.39,6.06,6.21
06/13/2018,"1,870","1,870","1,430",6.38,5.49,5.99
06/14/2018,"1,430","1,430","1,230",5.49,5.07,5.17
06/15/2018,"1,290","1,290","1,200",5.19,5,5.09
06/16/2018,"1,200","1,200","1,070",5,4.71,4.89
06/17/2018,"1,070","1,070",950,4.71,4.44,4.56
06/18/2018,950,950,919,4.44,4.37,4.39
06/19/2018,937,937,885,4.41,4.29,4.36
06/20/2018,885,885,821,4.29,4.14,4.19
06/21/2018,963,963,838,4.47,4.18,4.25
06/22/2018,968,968,906,4.48,4.34,4.4
06/23/2018,"1,090","1,090",911,4.75,4.35,4.51
06/24/2018,"1,140","1,140","1,060",4.86,4.69,4.8
06/25/2018,"1,060","1,060",902,4.69,4.33,4.51
06/26/2018,902,902,754,4.33,3.98,4.14
06/27/2018,754,754,676,3.98,3.79,3.88
06/28/2018,676,676,628,3.79,3.67,3.74
06/29/2018,628,628,589,3.67,3.57,3.61
06/30/2018,648,648,589,3.72,3.57,3.63
07/01/2018,652,652,612,3.73,3.63,3.69
07/02/2018,612,612,573,3.63,3.53,3.58
07/03/2018,573,573,542,3.53,3.45,3.49
07/04/2018,725,725,534,3.91,3.43,3.59
07/05/2018,696,696,624,3.84,3.66,3.79
07/06/2018,624,624,538,3.66,3.44,3.55
07/07/2018,596,596,519,3.59,3.39,3.46
07/08/2018,885,885,596,4.29,3.59,4.08
07/09/2018,863,863,725,4.24,3.91,4.04
07/10/2018,"1,450","1,450",859,5.52,4.23,5.04
07/11/2018,"1,450","1,450","1,220",5.53,5.03,5.36
07/12/2018,"1,220","1,220",906,5.03,4.34,4.66
07/13/2018,906,906,742,4.34,3.95,4.13
07/14/2018,742,742,652,3.95,3.73,3.82
07/15/2018,652,652,600,3.73,3.6,3.66
07/16/2018,600,600,561,3.6,3.5,3.55
07/17/2018,561,561,508,3.5,3.36,3.43
07/18/2018,508,508,466,3.36,3.25,3.28
07/19/2018,466,466,455,3.25,3.22,3.23
07/20/2018,478,478,448,3.28,3.2,3.22
07/21/2018,709,709,478,3.87,3.28,3.62
07/22/2018,713,713,656,3.88,3.74,3.82
07/23/2018,758,758,656,3.99,3.74,3.8
07/24/2018,906,906,750,4.34,3.97,4.07
07/25/2018,"1,350","1,350",906,5.31,4.34,5.05
07/26/2018,"1,330","1,330","1,200",5.27,5,5.1
07/27/2018,"1,200","1,200","1,100",5,4.77,4.9
07/28/2018,"1,210","1,210","1,070",5.01,4.71,4.81
07/29/2018,"1,750","1,750","1,210",6.14,5.01,5.45
07/30/2018,"2,880","2,880","1,750",8.24,6.14,6.94
07/31/2018,"3,250","3,250","2,880",8.89,8.24,8.74
08/01/2018,"3,180","3,180","2,500",8.77,7.57,8.19
08/02/2018,"2,500","2,500","2,320",7.57,7.23,7.34
08/03/2018,"2,480","2,480","2,340",7.53,7.26,7.34
08/04/2018,"2,930","2,930","2,480",8.33,7.53,7.89
08/05/2018,"3,410","3,410","2,930",9.17,8.33,8.75
08/06/2018,"3,870","3,870","3,410",9.94,9.17,9.58
08/07/2018,"4,030","4,030","3,870",10.21,9.94,10.12
08/08/2018,"4,030","4,030","3,810",10.21,9.84,10.09
08/09/2018,"3,810","3,810","3,160",9.84,8.74,9.33
08/10/2018,"3,160","3,160","2,340",8.74,7.26,8.01
08/11/2018,"2,340","2,340","1,880",7.26,6.4,6.77
08/12/2018,"3,010","3,010","2,110",8.48,6.84,7.68
08/13/2018,"4,090","4,090","3,010",10.31,8.48,9.45
08/14/2018,"5,220","5,220","4,090",12.03,10.31,11.31
08/15/2018,"5,350","5,350","5,220",12.22,12.03,12.18
08/16/2018,"5,320","5,320","5,040",12.17,11.77,12
08/17/2018,"5,040","5,040","4,520",11.77,10.99,11.42
08/18/2018,"4,520","4,520","3,870",10.99,9.94,10.47
08/19/2018,"3,870","3,870","3,220",9.94,8.85,9.4
08/20/2018,"3,990","3,990","3,180",10.15,8.78,9.76
08/21/2018,"4,370","4,370","3,990",10.75,10.15,10.4
08/22/2018,"5,110","5,110","4,370",11.87,10.75,11.3
08/23/2018,"5,860","5,860","5,110",12.93,11.87,12.42
08/24/2018,"6,450","6,450","5,860",13.63,12.93,13.32
08/25/2018,"6,760","6,760","6,450",13.92,13.63,13.81
08/26/2018,"6,810","6,810","6,760",13.96,13.92,13.95
08/27/2018,"6,780","6,780","6,310",13.94,13.48,13.79
08/28/2018,"6,310","6,310","4,840",13.48,11.47,12.64
08/29/2018,"4,840","4,840","2,760",11.47,8.04,9.78
08/30/2018,"2,760","2,760","1,660",8.04,5.96,6.79
08/31/2018,"1,660","1,660","1,500",5.96,5.64,5.72
09/01/2018,"1,510","1,510","1,370",5.65,5.36,5.56
09/02/2018,"1,460","1,460","1,260",5.54,5.13,5.26
09/03/2018,"1,570","1,570","1,440",5.77,5.51,5.68
09/04/2018,"1,440","1,440","1,140",5.51,4.87,5.15
09/05/2018,"1,140","1,140","1,120",4.87,4.82,4.84
09/06/2018,"1,140","1,140","1,100",4.87,4.77,4.84
09/07/2018,"1,100","1,100",959,4.77,4.46,4.61
09/08/2018,959,959,876,4.46,4.27,4.36
09/09/2018,876,876,825,4.27,4.15,4.2
09/10/2018,881,881,804,4.28,4.1,4.16
09/11/2018,963,963,881,4.47,4.28,4.37
09/12/2018,"1,290","1,290",963,5.2,4.47,4.83
09/13/2018,"1,710","1,710","1,290",6.06,5.2,5.52
09/14/2018,"5,640","5,640","1,710",12.63,6.06,8.52
09/15/2018,"17,300","17,300","5,640",20.37,12.63,16.73
09/16/2018,"20,900","20,900","17,300",22.05,20.37,21.47
09/17/2018,"21,200","21,200","20,900",22.17,22.04,22.13
09/18/2018,"22,000","22,000","21,100",22.49,22.11,22.23
09/19/2018,"25,700","25,700","21,900",24,22.48,23.15
09/20/2018,"29,600","29,600","25,700",25.45,24,24.78
09/21/2018,"30,500","30,500","29,600",25.78,25.45,25.68
09/22/2018,"30,400","30,400","29,100",25.75,25.26,25.54
09/23/2018,"29,100","29,100","26,700",25.26,24.4,24.85
09/24/2018,"26,800","26,800","24,000",24.42,23.34,23.89
09/25/2018,"24,000","24,000","21,000",23.34,22.06,22.71
09/26/2018,"21,000","21,000","17,600",22.06,20.53,21.32
09/27/2018,"17,600","17,600","13,500",20.53,18.42,19.53
09/28/2018,"13,500","13,500","9,700",18.42,16.09,17.26
09/29/2018,"9,700","9,700","6,510",16.09,13.7,14.88
09/30/2018,"6,510","6,510","5,280",13.7,12.11,12.79
10/01/2018,"5,280","5,280","4,980",12.11,11.67,11.82
10/02/2018,"5,020","5,020","4,960",11.73,11.65,11.68
10/03/2018,"5,120","5,120","5,020",11.88,11.73,11.81
10/04/2018,"5,180","5,180","5,120",11.97,11.88,11.92
10/05/2018,"5,270","5,270","5,180",12.1,11.97,12.03
10/06/2018,"5,400","5,400","5,270",12.29,12.1,12.19
10/07/2018,"5,550","5,550","5,400",12.51,12.29,12.4
10/08/2018,"5,700","5,700","5,550",12.71,12.51,12.61
10/09/2018,"5,820","5,820","5,700",12.88,12.71,12.8
10/10/2018,"5,890","5,890","5,810",12.96,12.87,12.93
10/11/2018,"5,890","5,890","5,750",12.96,12.78,12.91
10/12/2018,"5,750","5,750","5,100",12.78,11.85,12.42
10/13/2018,"5,100","5,100","3,800",11.85,9.82,10.85
10/14/2018,"3,800","3,800","3,530",9.82,9.38,9.48
10/15/2018,"4,020","4,020","3,620",10.19,9.52,9.84
10/16/2018,"4,390","4,390","4,020",10.78,10.19,10.5
10/17/2018,"4,600","4,600","4,390",11.11,10.78,10.99
10/18/2018,"4,600","4,600","4,440",11.11,10.86,11.02
10/19/2018,"4,440","4,440","4,310",10.86,10.66,10.73
10/20/2018,"4,350","4,350","4,300",10.73,10.65,10.68
10/21/2018,"4,450","4,450","4,350",10.88,10.73,10.79
10/22/2018,"4,580","4,580","4,450",11.07,10.88,10.97
10/23/2018,"4,640","4,640","4,580",11.17,11.07,11.14
10/24/2018,"4,640","4,640","4,250",11.17,10.56,10.96
10/25/2018,"4,250","4,250","3,150",10.56,8.72,9.73
10/26/2018,"3,150","3,150","2,450",8.72,7.47,7.86
10/27/2018,"2,600","2,600","2,420",7.75,7.41,7.52
10/28/2018,"2,770","2,770","2,600",8.05,7.75,7.9
10/29/2018,"3,340","3,340","2,770",9.05,8.05,8.52
10/30/2018,"3,750","3,750","3,340",9.75,9.05,9.45
10/31/2018,"3,790","3,790","3,690",9.81,9.64,9.76
11/01/2018,"3,690","3,690","3,550",9.64,9.41,9.48
11/02/2018,"3,840","3,840","3,590",9.89,9.47,9.67
11/03/2018,"4,040","4,040","3,840",10.22,9.89,10.07
11/04/2018,"4,070","4,070","3,990",10.27,10.15,10.24
11/05/2018,"3,990","3,990","3,400",10.15,9.16,9.75
11/06/2018,"3,400","3,400","2,620",9.16,7.79,8.44
11/07/2018,"2,620","2,620","2,420",7.79,7.41,7.51
11/08/2018,"2,810","2,810","2,440",8.12,7.45,7.83
11/09/2018,"3,090","3,090","2,810",8.62,8.12,8.37
11/10/2018,"3,430","3,430","3,090",9.21,8.62,8.94
11/11/2018,"3,640","3,640","3,430",9.56,9.21,9.41
11/12/2018,"3,710","3,710","3,640",9.68,9.56,9.63
11/13/2018,"3,930","3,930","3,700",10.04,9.66,9.87
11/14/2018,"4,500","4,500","3,930",10.96,10.04,10.46
11/15/2018,"5,180","5,180","4,500",11.97,10.96,11.49
11/16/2018,"5,750","5,750","5,180",12.79,11.97,12.38
11/17/2018,"6,450","6,450","5,750",13.63,12.79,13.2
11/18/2018,"7,620","7,620","6,450",14.59,13.63,14.1
11/19/2018,"9,080","9,080","7,620",15.66,14.59,15.13
11/20/2018,"10,400","10,400","9,080",16.53,15.66,16.12
11/21/2018,"11,100","11,100","10,400",17.01,16.53,16.81
11/22/2018,"11,300","11,300","11,100",17.12,17.01,17.08
11/23/2018,"11,200","11,200","10,500",17.05,16.59,16.86
11/24/2018,"10,500","10,500","9,310",16.59,15.82,16.22
11/25/2018,"9,340","9,340","8,160",15.84,15,15.4
11/26/2018,"8,160","8,160","7,470",15,14.47,14.71
11/27/2018,"7,480","7,480","7,140",14.48,14.21,14.32
11/28/2018,"7,150","7,150","7,090",14.22,14.17,14.19
11/29/2018,"7,260","7,260","7,110",14.31,14.19,14.25
11/30/2018,"7,360","7,360","7,250",14.39,14.3,14.35
12/01/2018,"7,590","7,590","7,360",14.57,14.39,14.41
12/02/2018,"7,750","7,750","7,590",14.69,14.57,14.63
12/03/2018,"7,920","7,920","7,740",14.82,14.68,14.75
12/04/2018,"8,010","8,010","7,910",14.89,14.81,14.86
12/05/2018,"8,080","8,080","7,990",14.94,14.87,14.91
12/06/2018,"8,220","8,220","8,070",15.04,14.93,14.98
12/07/2018,"8,320","8,320","8,200",15.12,15.03,15.08
12/08/2018,"8,350","8,350","8,310",15.14,15.11,15.13
12/09/2018,"8,670","8,670","8,320",15.37,15.12,15.22
12/10/2018,"8,850","8,850","8,640",15.5,15.35,15.41
12/11/2018,"9,120","9,120","8,840",15.69,15.49,15.6
12/12/2018,"9,160","9,160","9,080",15.72,15.66,15.69
12/13/2018,"9,080","9,080","8,880",15.66,15.52,15.59
12/14/2018,"9,120","9,120","8,780",15.69,15.45,15.5
12/15/2018,"9,790","9,790","9,110",16.15,15.68,15.9
12/16/2018,"10,500","10,500","9,790",16.63,16.15,16.41
12/17/2018,"10,700","10,700","10,500",16.72,16.63,16.68
12/18/2018,"10,600","10,600","10,400",16.7,16.55,16.63
12/19/2018,"10,400","10,400","10,200",16.56,16.44,16.5
12/20/2018,"10,300","10,300","10,100",16.46,16.36,16.4
12/21/2018,"10,100","10,100","10,000",16.38,16.29,16.34
12/22/2018,"10,000","10,000","9,720",16.31,16.1,16.22
12/23/2018,"9,720","9,720","9,180",16.1,15.73,15.92
12/24/2018,"9,180","9,180","8,560",15.73,15.29,15.51
12/25/2018,"8,560","8,560","8,050",15.29,14.92,15.1
12/26/2018,"8,050","8,050","7,630",14.92,14.6,14.76
12/27/2018,"7,630","7,630","7,260",14.6,14.31,14.45
12/28/2018,"7,260","7,260","7,110",14.31,14.19,14.23
12/29/2018,"7,270","7,270","7,150",14.32,14.22,14.26
12/30/2018,"7,470","7,470","7,270",14.47,14.32,14.4
12/31/2018,"7,670","7,670","7,450",14.63,14.46,14.54
01/01/2019,"7,960","7,960","7,650",14.85,14.61,14.74
01/02/2019,"8,280","8,280","7,960",15.09,14.85,14.98
01/03/2019,"8,560","8,560","8,280",15.29,15.09,15.19
01/04/2019,"8,710","8,710","8,540",15.4,15.28,15.34
01/05/2019,"8,720","8,720","8,670",15.41,15.37,15.39
01/06/2019,"8,680","8,680","8,520",15.38,15.26,15.33
01/07/2019,"8,530","8,530","8,340",15.27,15.13,15.19
01/08/2019,"8,350","8,350","8,270",15.14,15.08,15.11
01/09/2019,"8,360","8,360","8,280",15.15,15.09,15.12
01/10/2019,"8,420","8,420","8,350",15.19,15.14,15.17
01/11/2019,"8,420","8,420","8,310",15.19,15.11,15.16
01/12/2019,"8,320","8,320","8,040",15.12,14.91,15.03
01/13/2019,"8,040","8,040","7,750",14.91,14.69,14.81
01/14/2019,"7,750","7,750","7,350",14.69,14.38,14.53
01/15/2019,"7,350","7,350","6,880",14.38,14.01,14.21
01/16/2019,"6,880","6,880","6,360",14.01,13.53,13.77
01/17/2019,"6,360","6,360","6,080",13.53,13.2,13.34
01/18/2019,"6,080","6,080","5,980",13.2,13.08,13.13
01/19/2019,"5,980","5,980","5,940",13.08,13.03,13.05
01/20/2019,"5,990","5,990","5,940",13.09,13.03,13.06
01/21/2019,"6,010","6,010","5,970",13.11,13.06,13.08
01/22/2019,"6,050","6,050","6,000",13.16,13.1,13.14
01/23/2019,"6,050","6,050","5,970",13.16,13.06,13.12
01/24/2019,"6,140","6,140","5,930",13.27,13.01,13.16
01/25/2019,"6,250","6,250","6,140",13.41,13.27,13.34
01/26/2019,"6,260","6,260","6,230",13.42,13.38,13.41
01/27/2019,"6,230","6,230","6,140",13.38,13.28,13.32
01/28/2019,"6,230","6,230","6,140",13.38,13.28,13.31
01/29/2019,"6,460","6,460","6,220",13.64,13.37,13.5
01/30/2019,"6,650","6,650","6,460",13.84,13.64,13.75
01/31/2019,"6,710","6,710","6,650",13.88,13.84,13.87
02/01/2019,"6,710","6,710","6,570",13.88,13.76,13.83
02/02/2019,"6,570","6,570","6,160",13.76,13.3,13.57
02/03/2019,"6,160","6,160","5,260",13.3,12.09,12.75
02/04/2019,"5,260","5,260","4,280",12.09,10.62,11.33
02/05/2019,"4,280","4,280","3,650",10.62,9.58,10.06
02/06/2019,"3,650","3,650","3,300",9.58,8.99,9.25
02/07/2019,"3,300","3,300","3,110",8.99,8.66,8.81
02/08/2019,"3,110","3,110","2,950",8.66,8.38,8.52
02/09/2019,"2,950","2,950","2,820",8.38,8.14,8.25
02/10/2019,"2,820","2,820","2,730",8.14,7.98,8.05
02/11/2019,"2,730","2,730","2,700",7.98,7.94,7.96
02/12/2019,"2,770","2,770","2,720",8.05,7.96,8
02/13/2019,"2,810","2,810","2,770",8.13,8.05,8.07
02/14/2019,"2,980","2,980","2,810",8.42,8.13,8.28
02/15/2019,"3,090","3,090","2,980",8.63,8.42,8.54
02/16/2019,"3,300","3,300","3,090",8.99,8.63,8.81
02/17/2019,"3,630","3,630","3,300",9.54,8.99,9.23
02/18/2019,"4,080","4,080","3,630",10.29,9.54,9.9
02/19/2019,"4,690","4,690","4,080",11.24,10.29,10.76
02/20/2019,"5,270","5,270","4,690",12.1,11.24,11.69
02/21/2019,"5,660","5,660","5,270",12.66,12.1,12.41
02/22/2019,"5,930","5,930","5,660",13.01,12.66,12.86
02/23/2019,"6,240","6,240","5,930",13.4,13.01,13.21
02/24/2019,"6,540","6,540","6,240",13.73,13.4,13.56
02/25/2019,"6,870","6,870","6,500",14,13.69,13.85
02/26/2019,"7,310","7,310","6,850",14.35,13.99,14.16
02/27/2019,"7,920","7,920","7,310",14.82,14.35,14.58
02/28/2019,"8,630","8,630","7,920",15.34,14.82,15.08
03/01/2019,"9,480","9,480","8,630",15.94,15.34,15.61
03/02/2019,"10,200","10,200","9,480",16.41,15.94,16.19
03/03/2019,"10,600","10,600","10,200",16.65,16.4,16.53
03/04/2019,"10,600","10,600","10,400",16.67,16.54,16.62
03/05/2019,"10,400","10,400","10,100",16.55,16.35,16.45
03/06/2019,"10,100","10,100","9,850",16.37,16.19,16.28
03/07/2019,"9,870","9,870","9,790",16.2,16.15,16.18
03/08/2019,"9,990","9,990","9,820",16.28,16.17,16.22
03/09/2019,"10,100","10,100","9,970",16.38,16.27,16.33
03/10/2019,"10,200","10,200","10,100",16.4,16.35,16.38
03/11/2019,"10,100","10,100","9,850",16.37,16.19,16.29
03/12/2019,"9,870","9,870","9,420",16.2,15.9,16.06
03/13/2019,"9,440","9,440","8,980",15.91,15.59,15.76
03/14/2019,"9,020","9,020","8,570",15.62,15.3,15.45
03/15/2019,"8,600","8,600","8,230",15.32,15.05,15.18
03/16/2019,"8,260","8,260","7,910",15.07,14.81,14.93
03/17/2019,"7,910","7,910","7,570",14.81,14.55,14.68
03/18/2019,"7,570","7,570","7,260",14.55,14.31,14.43
03/19/2019,"7,260","7,260","6,920",14.31,14.04,14.18
03/20/2019,"6,920","6,920","6,570",14.04,13.77,13.9
03/21/2019,"6,570","6,570","6,240",13.77,13.4,13.63
03/22/2019,"6,240","6,240","5,650",13.4,12.65,13.05
03/23/2019,"5,650","5,650","5,050",12.65,11.78,12.2
03/24/2019,"5,050","5,050","4,760",11.78,11.35,11.53
03/25/2019,"4,770","4,770","4,690",11.36,11.24,11.29
03/26/2019,"4,900","4,900","4,770",11.55,11.36,11.47
03/27/2019,"5,010","5,010","4,900",11.72,11.55,11.65
03/28/2019,"5,090","5,090","5,010",11.83,11.72,11.78
03/29/2019,"5,130","5,130","5,090",11.89,11.83,11.87
03/30/2019,"5,130","5,130","4,920",11.89,11.59,11.78
03/31/2019,"4,920","4,920","4,330",11.59,10.7,11.2
04/01/2019,"4,330","4,330","3,590",10.7,9.48,10.09
04/02/2019,"3,590","3,590","3,190",9.48,8.79,9.05
04/03/2019,"3,260","3,260","3,160",8.91,8.74,8.8
04/04/2019,"3,300","3,300","3,260",8.99,8.91,8.96
04/05/2019,"3,400","3,400","3,300",9.15,8.99,9.06
04/06/2019,"3,430","3,430","3,400",9.2,9.15,9.19
04/07/2019,"3,430","3,430","3,430",9.21,9.2,9.2
04/08/2019,"3,610","3,610","3,430",9.51,9.21,9.33
04/09/2019,"3,830","3,830","3,610",9.87,9.51,9.7
04/10/2019,"4,050","4,050","3,830",10.24,9.87,10.05
04/11/2019,"4,460","4,460","4,050",10.89,10.24,10.54
04/12/2019,"5,000","5,000","4,460",11.7,10.89,11.28
04/13/2019,"5,550","5,550","5,000",12.51,11.7,12.13
04/14/2019,"6,040","6,040","5,550",13.15,12.51,12.85
04/15/2019,"6,510","6,510","6,040",13.7,13.15,13.42
04/16/2019,"7,170","7,170","6,510",14.24,13.7,13.97
04/17/2019,"7,930","7,930","7,170",14.83,14.24,14.53
04/18/2019,"8,780","8,780","7,930",15.45,14.83,15.14
04/19/2019,"9,660","9,660","8,780",16.06,15.45,15.76
04/20/2019,"10,100","10,100","9,660",16.37,16.06,16.26
04/21/2019,"10,100","10,100","9,990",16.38,16.28,16.34
04/22/2019,"9,990","9,990","9,560",16.28,15.99,16.14
04/23/2019,"9,570","9,570","9,160",16,15.72,15.86
04/24/2019,"9,180","9,180","8,880",15.73,15.52,15.63
04/25/2019,"8,880","8,880","8,520",15.52,15.26,15.41
04/26/2019,"8,520","8,520","8,000",15.26,14.88,15.08
04/27/2019,"8,000","8,000","7,390",14.88,14.41,14.64
04/28/2019,"7,390","7,390","6,890",14.41,14.02,14.2
04/29/2019,"6,890","6,890","6,560",14.02,13.75,13.87
04/30/2019,"6,560","6,560","6,420",13.76,13.6,13.67
05/01/2019,"6,420","6,420","6,310",13.6,13.47,13.54
05/02/2019,"6,310","6,310","6,120",13.48,13.25,13.38
05/03/2019,"6,130","6,130","5,790",13.26,12.84,13.07
05/04/2019,"5,790","5,790","5,280",12.84,12.11,12.52
05/05/2019,"5,280","5,280","4,210",12.11,10.5,11.42
05/06/2019,"4,210","4,210","2,990",10.5,8.45,9.42
05/07/2019,"2,990","2,990","2,500",8.45,7.56,7.89
05/08/2019,"2,500","2,500","2,420",7.56,7.42,7.49
05/09/2019,"2,430","2,430","2,310",7.43,7.21,7.34
05/10/2019,"2,310","2,310","2,120",7.21,6.86,7.04
05/11/2019,"2,120","2,120","1,920",6.86,6.46,6.66
05/12/2019,"1,920","1,920","1,800",6.46,6.23,6.31
05/13/2019,"1,800","1,800","1,690",6.23,6.02,6.15
05/14/2019,"1,690","1,690","1,550",6.02,5.74,5.87
05/15/2019,"1,550","1,550","1,470",5.74,5.57,5.63
05/16/2019,"1,790","1,790","1,480",6.22,5.59,5.89
05/17/2019,"1,830","1,830","1,720",6.29,6.08,6.22
05/18/2019,"1,720","1,720","1,510",6.08,5.65,5.85
05/19/2019,"1,510","1,510","1,390",5.65,5.4,5.52
05/20/2019,"1,390","1,390","1,260",5.4,5.13,5.27
05/21/2019,"1,260","1,260","1,160",5.13,4.91,5
05/22/2019,"1,160","1,160","1,080",4.91,4.73,4.83
05/23/2019,"1,080","1,080","1,010",4.73,4.57,4.64
05/24/2019,"1,010","1,010",960,4.57,4.46,4.51
05/25/2019,961,961,922,4.46,4.38,4.41
05/26/2019,923,923,915,4.38,4.36,4.37
05/27/2019,915,915,898,4.36,4.32,4.34
05/28/2019,899,899,865,4.32,4.24,4.28
05/29/2019,865,865,828,4.24,4.16,4.21
05/30/2019,"1,060","1,060",799,4.69,4.09,4.22
05/31/2019,"1,010","1,010",826,4.57,4.15,4.28
06/01/2019,843,843,827,4.19,4.15,4.18
06/02/2019,844,844,807,4.2,4.11,4.17
06/03/2019,855,855,795,4.22,4.08,4.11
06/04/2019,"1,000","1,000",855,4.56,4.22,4.44
06/05/2019,"1,000","1,000",917,4.56,4.36,4.47
06/06/2019,917,917,849,4.36,4.21,4.27
06/07/2019,849,849,808,4.21,4.11,4.15
06/08/2019,"1,790","1,790",812,6.22,4.12,4.94
06/09/2019,"1,960","1,960","1,790",6.55,6.22,6.3
06/10/2019,"2,910","2,910","1,960",8.3,6.55,7.21
06/11/2019,"3,900","3,900","2,910",10,8.3,9.26
06/12/2019,"4,720","4,720","3,900",11.29,10,10.65
06/13/2019,"5,330","5,330","4,720",12.19,11.29,11.81
06/14/2019,"5,710","5,710","5,330",12.73,12.19,12.47
06/15/2019,"6,080","6,080","5,710",13.2,12.73,12.99
06/16/2019,"6,140","6,140","5,980",13.28,13.08,13.23
06/17/2019,"5,980","5,980","4,790",13.08,11.39,12.38
06/18/2019,"4,790","4,790","3,140",11.39,8.71,10.05
06/19/2019,"3,140","3,140","2,200",8.71,7.01,7.72
06/20/2019,"2,200","2,200","1,930",7.01,6.48,6.69
06/21/2019,"1,930","1,930","1,650",6.49,5.94,6.21
06/22/2019,"1,650","1,650","1,390",5.94,5.4,5.65
06/23/2019,"1,390","1,390","1,340",5.41,5.29,5.33
06/24/2019,"1,690","1,690","1,390",6.02,5.41,5.71
06/25/2019,"1,860","1,860","1,690",6.35,6.02,6.24
06/26/2019,"1,870","1,870","1,840",6.37,6.32,6.35
06/27/2019,"1,840","1,840","1,790",6.32,6.21,6.26
06/28/2019,"1,790","1,790","1,700",6.21,6.04,6.13
06/29/2019,"1,700","1,700","1,610",6.04,5.85,5.94
06/30/2019,"1,610","1,610","1,460",5.85,5.55,5.73
07/01/2019,"1,460","1,460","1,220",5.55,5.04,5.3
07/02/2019,"1,220","1,220","1,040",5.04,4.64,4.82
07/03/2019,"1,040","1,040",950,4.64,4.44,4.55
07/04/2019,950,950,881,4.44,4.28,4.36
07/05/2019,881,881,834,4.28,4.17,4.21
07/06/2019,846,846,838,4.2,4.18,4.19
07/07/2019,838,838,762,4.18,4,4.09
07/08/2019,783,783,742,4.05,3.95,3.98
07/09/2019,851,851,783,4.21,4.05,4.17
07/10/2019,821,821,762,4.14,4,4.07
07/11/2019,963,963,750,4.47,3.97,4.05
07/12/2019,"2,300","2,300",963,7.2,4.47,5.64
07/13/2019,"3,460","3,460","2,300",9.26,7.2,8.42
07/14/2019,"4,090","4,090","3,460",10.3,9.26,9.8
07/15/2019,"4,590","4,590","4,090",11.09,10.3,10.71
07/16/2019,"4,720","4,720","4,510",11.29,10.97,11.2
07/17/2019,"4,510","4,510","3,190",10.97,8.8,10.02
07/18/2019,"3,190","3,190","1,960",8.8,6.54,7.58
07/19/2019,"1,960","1,960","1,300",6.54,5.22,5.81
