"STATION","DATE","AWND","PRCP"
"US1NCCR0009","2013-11-28",,"0.14"
"US1NCCR0009","2013-11-29",,"0.00"
"US1NCCR0009","2013-11-30",,"0.00"
"US1NCCR0009","2013-12-01",,"0.00"
"US1NCCR0009","2013-12-02",,"0.05"
"US1NCCR0009","2013-12-03",,"0.01"
"US1NCCR0009","2013-12-04",,"0.01"
"US1NCCR0009","2013-12-05",,"0.36"
"US1NCCR0009","2013-12-06",,"0.00"
"US1NCCR0009","2013-12-07",,"0.00"
"US1NCCR0009","2013-12-08",,"0.50"
"US1NCCR0009","2013-12-09",,"0.01"
"US1NCCR0009","2013-12-10",,"0.00"
"US1NCCR0009","2013-12-11",,"0.16"
"US1NCCR0009","2013-12-12",,"0.00"
"US1NCCR0009","2013-12-13",,"0.00"
"US1NCCR0009","2013-12-14",,"0.01"
"US1NCCR0009","2013-12-15",,"1.76"
"US1NCCR0009","2013-12-16",,"0.02"
"US1NCCR0009","2013-12-17",,"0.00"
"US1NCCR0009","2013-12-18",,"0.00"
"US1NCCR0009","2013-12-19",,"0.00"
"US1NCCR0009","2013-12-20",,"0.00"
"US1NCCR0009","2013-12-21",,"0.00"
"US1NCCR0009","2013-12-22",,"0.00"
"US1NCCR0009","2013-12-23",,"0.59"
"US1NCCR0009","2013-12-24",,"0.54"
"US1NCCR0009","2013-12-25",,"0.00"
"US1NCCR0009","2013-12-26",,"0.05"
"US1NCCR0009","2013-12-27",,"0.03"
"US1NCCR0009","2013-12-28",,"0.00"
"US1NCCR0009","2013-12-29",,"0.01"
"US1NCCR0009","2013-12-30",,"0.46"
"US1NCCR0009","2013-12-31",,"0.00"
"US1NCCR0009","2014-01-01",,"0.00"
"US1NCCR0009","2014-01-02",,"0.24"
"US1NCCR0009","2014-01-03",,"0.62"
"US1NCCR0009","2014-01-04",,"0.00"
"US1NCCR0009","2014-01-05",,"0.00"
"US1NCCR0009","2014-01-06",,"0.02"
"US1NCCR0009","2014-01-07",,"0.03"
"US1NCCR0009","2014-01-08",,"0.00"
"US1NCCR0009","2014-01-09",,"0.00"
"US1NCCR0009","2014-01-10",,"0.00"
"US1NCCR0009","2014-01-11",,"0.51"
"US1NCCR0009","2014-01-12",,"0.76"
"US1NCCR0009","2014-01-13",,"0.00"
"US1NCCR0009","2014-01-14",,"0.50"
"US1NCCR0009","2014-01-15",,"0.95"
"US1NCCR0009","2014-01-16",,"0.02"
"US1NCCR0009","2014-01-17",,"0.00"
"US1NCCR0009","2014-01-18",,"0.12"
"US1NCCR0009","2014-01-19",,"0.00"
"US1NCCR0009","2014-01-20",,"0.00"
"US1NCCR0009","2014-01-21",,"0.00"
"US1NCCR0009","2014-01-22",,"0.09"
"US1NCCR0009","2014-01-23",,"0.00"
"US1NCCR0009","2014-01-24",,"0.00"
"US1NCCR0009","2014-01-25",,"0.00"
"US1NCCR0009","2014-01-26",,"0.00"
"US1NCCR0009","2014-01-27",,"0.00"
"US1NCCR0009","2014-01-28",,"0.00"
"US1NCCR0009","2014-01-29",,"0.86"
"US1NCCR0009","2014-01-30",,"0.00"
"US1NCCR0009","2014-01-31",,"0.05"
"US1NCCR0009","2014-02-01",,"0.00"
"US1NCCR0009","2014-02-02",,"0.07"
"US1NCCR0009","2014-02-03",,"0.00"
"US1NCCR0009","2014-02-04",,"0.01"
"US1NCCR0009","2014-02-05",,"0.10"
"US1NCCR0009","2014-02-06",,"0.19"
"US1NCCR0009","2014-02-07",,"0.15"
"US1NCCR0009","2014-02-08",,"0.01"
"US1NCCR0009","2014-02-09",,"0.52"
"US1NCCR0009","2014-02-10",,"0.00"
"US1NCCR0009","2014-02-11",,"0.15"
"US1NCCR0009","2014-02-12",,"0.62"
"US1NCCR0009","2014-02-13",,"1.04"
"US1NCCR0009","2014-02-14",,"0.01"
"US1NCCR0009","2014-02-15",,"0.00"
"US1NCCR0009","2014-02-16",,"0.06"
"US1NCCR0009","2014-02-17",,"0.00"
"US1NCCR0009","2014-02-18",,"0.01"
"US1NCCR0009","2014-02-19",,"0.00"
"US1NCCR0009","2014-02-20",,"0.00"
"US1NCCR0009","2014-02-21",,"0.00"
"US1NCCR0009","2014-02-22",,"0.19"
"US1NCCR0009","2014-02-23",,"0.00"
"US1NCCR0009","2014-02-24",,"0.00"
"US1NCCR0009","2014-02-25",,"0.00"
"US1NCCR0009","2014-02-26",,"0.00"
"US1NCCR0009","2014-02-27",,"0.22"
"US1NCCR0009","2014-02-28",,"0.00"
"US1NCCR0009","2014-03-01",,"0.00"
"US1NCCR0009","2014-03-02",,"0.00"
"US1NCCR0009","2014-03-03",,"0.00"
"US1NCCR0009","2014-03-04",,"0.02"
"US1NCCR0009","2014-03-05",,"0.04"
"US1NCCR0009","2014-03-06",,"0.14"
"US1NCCR0009","2014-03-07",,"1.76"
"US1NCCR0009","2014-03-08",,"0.47"
"US1NCCR0009","2014-03-09",,"0.00"
"US1NCCR0009","2014-03-10",,"0.00"
"US1NCCR0009","2014-03-11",,"0.00"
"US1NCCR0009","2014-03-12",,"0.00"
"US1NCCR0009","2014-03-13",,"0.05"
"US1NCCR0009","2014-03-14",,"0.00"
"US1NCCR0009","2014-03-15",,"0.00"
"US1NCCR0009","2014-03-16",,"0.00"
"US1NCCR0009","2014-03-17",,"0.80"
"US1NCCR0009","2014-03-18",,"0.43"
"US1NCCR0009","2014-03-19",,"0.14"
"US1NCCR0009","2014-03-20",,"0.02"
"US1NCCR0009","2014-03-21",,"0.00"
"US1NCCR0009","2014-03-22",,"0.00"
"US1NCCR0009","2014-03-23",,"0.10"
"US1NCCR0009","2014-03-24",,"0.03"
"US1NCCR0009","2014-03-25",,"0.00"
"US1NCCR0009","2014-03-26",,"0.60"
"US1NCCR0009","2014-03-27",,"0.00"
"US1NCCR0009","2014-03-28",,"0.00"
"US1NCCR0009","2014-03-29",,"0.02"
"US1NCCR0009","2014-03-30",,"0.37"
"US1NCCR0009","2014-03-31",,"0.00"
"US1NCCR0009","2014-04-01",,"0.00"
"US1NCCR0009","2014-04-02",,"0.00"
"US1NCCR0009","2014-04-03",,"0.00"
"US1NCCR0009","2014-04-04",,"0.00"
"US1NCCR0009","2014-04-05",,"0.00"
"US1NCCR0009","2014-04-06",,"0.00"
"US1NCCR0009","2014-04-07",,"0.00"
"US1NCCR0009","2014-04-08",,"0.55"
"US1NCCR0009","2014-04-09",,"0.02"
"US1NCCR0009","2014-04-10",,"0.00"
"US1NCCR0009","2014-04-11",,"0.00"
"US1NCCR0009","2014-04-12",,"0.00"
"US1NCCR0009","2014-04-13",,"0.00"
"US1NCCR0009","2014-04-14",,"0.00"
"US1NCCR0009","2014-04-15",,"0.15"
"US1NCCR0009","2014-04-16",,"1.13"
"US1NCCR0009","2014-04-17",,"0.00"
"US1NCCR0009","2014-04-18",,"0.00"
"US1NCCR0009","2014-04-19",,"2.46"
"US1NCCR0009","2014-04-20",,"0.50"
"US1NCCR0009","2014-04-21",,"0.05"
"US1NCCR0009","2014-04-22",,"0.00"
"US1NCCR0009","2014-04-23",,"0.00"
"US1NCCR0009","2014-04-24",,"0.00"
"US1NCCR0009","2014-04-25",,"0.00"
"US1NCCR0009","2014-04-26",,"0.15"
"US1NCCR0009","2014-04-27",,"0.00"
"US1NCCR0009","2014-04-28",,"0.00"
"US1NCCR0009","2014-04-29",,"0.11"
"US1NCCR0009","2014-04-30",,"0.02"
"US1NCCR0009","2014-05-01",,"0.28"
"US1NCCR0009","2014-05-02",,"0.00"
"US1NCCR0009","2014-05-03",,"0.08"
"US1NCCR0009","2014-05-04",,"0.00"
"US1NCCR0009","2014-05-05",,"0.00"
"US1NCCR0009","2014-05-06",,"0.00"
"US1NCCR0009","2014-05-07",,"0.00"
"US1NCCR0009","2014-05-08",,"0.00"
"US1NCCR0009","2014-05-09",,"0.00"
"US1NCCR0009","2014-05-10",,"0.00"
"US1NCCR0009","2014-05-11",,"0.00"
"US1NCCR0009","2014-05-12",,"0.04"
"US1NCCR0009","2014-05-13",,"0.00"
"US1NCCR0009","2014-05-14",,"0.00"
"US1NCCR0009","2014-05-15",,"0.00"
"US1NCCR0009","2014-05-16",,"1.50"
"US1NCCR0009","2014-05-17",,"0.04"
"US1NCCR0009","2014-05-18",,"0.00"
"US1NCCR0009","2014-05-19",,"0.00"
"US1NCCR0009","2014-05-20",,"0.00"
"US1NCCR0009","2014-05-21",,"0.00"
"US1NCCR0009","2014-05-22",,"0.00"
"US1NCCR0009","2014-05-23",,"0.00"
"US1NCCR0009","2014-05-24",,"0.06"
"US1NCCR0009","2014-05-25",,"0.00"
"US1NCCR0009","2014-05-26",,"0.00"
"US1NCCR0009","2014-05-27",,"0.00"
"US1NCCR0009","2014-05-28",,"0.13"
"US1NCCR0009","2014-05-29",,"0.00"
"US1NCCR0009","2014-05-30",,"0.00"
"US1NCCR0009","2014-05-31",,"0.00"
"US1NCCR0009","2014-06-01",,"0.00"
"US1NCCR0009","2014-06-02",,"0.00"
"US1NCCR0009","2014-06-03",,"0.00"
"US1NCCR0009","2014-06-04",,"0.00"
"US1NCCR0009","2014-06-05",,"0.00"
"US1NCCR0009","2014-06-06",,"3.27"
"US1NCCR0009","2014-06-07",,"0.00"
"US1NCCR0009","2014-06-08",,"0.00"
"US1NCCR0009","2014-06-09",,"0.00"
"US1NCCR0009","2014-06-10",,"0.22"
"US1NCCR0009","2014-06-11",,"0.00"
"US1NCCR0009","2014-06-12",,"0.36"
"US1NCCR0009","2014-06-13",,"0.05"
"US1NCCR0009","2014-06-14",,"0.29"
"US1NCCR0009","2014-06-15",,"0.39"
"US1NCCR0009","2014-06-16",,"0.00"
"US1NCCR0009","2014-06-17",,"0.00"
"US1NCCR0009","2014-06-18",,"0.00"
"US1NCCR0009","2014-06-19",,"0.00"
"US1NCCR0009","2014-06-20",,"0.08"
"US1NCCR0009","2014-06-21",,"0.55"
"US1NCCR0009","2014-06-22",,"0.07"
"US1NCCR0009","2014-06-23",,"0.01"
"US1NCCR0009","2014-06-24",,"0.00"
"US1NCCR0009","2014-06-25",,"0.05"
"US1NCCR0009","2014-06-26",,"0.00"
"US1NCCR0009","2014-06-27",,"0.00"
"US1NCCR0009","2014-06-28",,"1.44"
"US1NCCR0009","2014-06-29",,"0.63"
"US1NCCR0009","2014-06-30",,"0.00"
"US1NCCR0009","2014-07-01",,"0.00"
"US1NCCR0009","2014-07-02",,"0.00"
"US1NCCR0009","2014-07-03",,"0.00"
"US1NCCR0009","2014-07-04",,"1.70"
"US1NCCR0009","2014-07-05",,"0.00"
"US1NCCR0009","2014-07-06",,"0.00"
"US1NCCR0009","2014-07-07",,"0.00"
"US1NCCR0009","2014-07-08",,"0.00"
"US1NCCR0009","2014-07-09",,"0.00"
"US1NCCR0009","2014-07-10",,"0.00"
"US1NCCR0009","2014-07-11",,"0.75"
"US1NCCR0009","2014-07-12",,"0.05"
"US1NCCR0009","2014-07-13",,"0.35"
"US1NCCR0009","2014-07-14",,"0.00"
"US1NCCR0009","2014-07-15",,"0.00"
"US1NCCR0009","2014-07-16",,"1.00"
"US1NCCR0009","2014-07-17",,"0.49"
"US1NCCR0009","2014-07-18",,"0.00"
"US1NCCR0009","2014-07-19",,"0.04"
"US1NCCR0009","2014-07-20",,"0.01"
"US1NCCR0009","2014-07-21",,"0.00"
"US1NCCR0009","2014-07-22",,"0.94"
"US1NCCR0009","2014-07-23",,"0.11"
"US1NCCR0009","2014-07-24",,"0.07"
"US1NCCR0009","2014-07-25",,"4.93"
"US1NCCR0009","2014-07-26",,"0.00"
"US1NCCR0009","2014-07-27",,"0.01"
"US1NCCR0009","2014-07-28",,"0.00"
"US1NCCR0009","2014-07-29",,"1.05"
"US1NCCR0009","2014-07-30",,"0.04"
"US1NCCR0009","2014-07-31",,"0.00"
"US1NCCR0009","2014-08-01",,"0.05"
"US1NCCR0009","2014-08-02",,"3.93"
"US1NCCR0009","2014-08-03",,"0.94"
"US1NCCR0009","2014-08-04",,"0.93"
"US1NCCR0009","2014-08-05",,"0.15"
"US1NCCR0009","2014-08-06",,"0.02"
"US1NCCR0009","2014-08-07",,"0.00"
"US1NCCR0009","2014-08-08",,"1.67"
"US1NCCR0009","2014-08-09",,"0.00"
"US1NCCR0009","2014-08-10",,"0.05"
"US1NCCR0009","2014-08-11",,"0.00"
"US1NCCR0009","2014-08-12",,"0.02"
"US1NCCR0009","2014-08-13",,"0.00"
"US1NCCR0009","2014-08-14",,"0.00"
"US1NCCR0009","2014-08-15",,"0.00"
"US1NCCR0009","2014-08-16",,"0.00"
"US1NCCR0009","2014-08-17",,"0.00"
"US1NCCR0009","2014-08-18",,"0.00"
"US1NCCR0009","2014-08-19",,"2.21"
"US1NCCR0009","2014-08-20",,"1.67"
"US1NCCR0009","2014-08-21",,"0.01"
"US1NCCR0009","2014-08-22",,"1.49"
"US1NCCR0009","2014-08-23",,"0.01"
"US1NCCR0009","2014-08-24",,"0.58"
"US1NCCR0009","2014-08-25",,"0.00"
"US1NCCR0009","2014-08-26",,"0.01"
"US1NCCR0009","2014-08-27",,"0.00"
"US1NCCR0009","2014-08-28",,"0.00"
"US1NCCR0009","2014-08-29",,"0.00"
"US1NCCR0009","2014-08-30",,"0.00"
"US1NCCR0009","2014-08-31",,"0.00"
"US1NCCR0009","2014-09-01",,"0.00"
"US1NCCR0009","2014-09-02",,"0.00"
"US1NCCR0009","2014-09-03",,"0.00"
"US1NCCR0009","2014-09-04",,"0.01"
"US1NCCR0009","2014-09-05",,"0.06"
"US1NCCR0009","2014-09-06",,"0.34"
"US1NCCR0009","2014-09-07",,"0.12"
"US1NCCR0009","2014-09-08",,"0.24"
"US1NCCR0009","2014-09-09",,"4.77"
"US1NCCR0009","2014-09-10",,"0.01"
"US1NCCR0009","2014-09-11",,"0.00"
"US1NCCR0009","2014-09-12",,"0.00"
"US1NCCR0009","2014-09-13",,"2.29"
"US1NCCR0009","2014-09-14",,"0.05"
"US1NCCR0009","2014-09-15",,"0.00"
"US1NCCR0009","2014-09-16",,"0.00"
"US1NCCR0009","2014-09-17",,"0.17"
"US1NCCR0009","2014-09-18",,"0.39"
"US1NCCR0009","2014-09-19",,"0.00"
"US1NCCR0009","2014-09-20",,"0.00"
"US1NCCR0009","2014-09-21",,"2.17"
"US1NCCR0009","2014-09-22",,"0.00"
"US1NCCR0009","2014-09-23",,"0.00"
"US1NCCR0009","2014-09-24",,"0.51"
"US1NCCR0009","2014-09-25",,"0.37"
"US1NCCR0009","2014-09-26",,"0.13"
"US1NCCR0009","2014-09-27",,"0.01"
"US1NCCR0009","2014-09-28",,"0.00"
"US1NCCR0009","2014-09-29",,"0.00"
"US1NCCR0009","2014-09-30",,"0.02"
"US1NCCR0009","2014-10-01",,"0.00"
"US1NCCR0009","2014-10-02",,"0.00"
"US1NCCR0009","2014-10-03",,"0.00"
"US1NCCR0009","2014-10-04",,"0.19"
"US1NCCR0009","2014-10-05",,"0.00"
"US1NCCR0009","2014-10-06",,"0.00"
"US1NCCR0009","2014-10-07",,"0.00"
"US1NCCR0009","2014-10-08",,"0.00"
"US1NCCR0009","2014-10-09",,"0.00"
"US1NCCR0009","2014-10-10",,"0.00"
"US1NCCR0009","2014-10-11",,"0.00"
"US1NCCR0009","2014-10-12",,"0.04"
"US1NCCR0009","2014-10-13",,"0.00"
"US1NCCR0009","2014-10-14",,"0.00"
"US1NCCR0009","2014-10-15",,"0.60"
"US1NCCR0009","2014-10-16",,"1.52"
"US1NCCR0009","2014-10-17",,"0.00"
"US1NCCR0009","2014-10-18",,"0.00"
"US1NCCR0009","2014-10-19",,"0.00"
"US1NCCR0009","2014-10-20",,"0.00"
"US1NCCR0009","2014-10-21",,"0.14"
"US1NCCR0009","2014-10-22",,"0.00"
"US1NCCR0009","2014-10-23",,"0.00"
"US1NCCR0009","2014-10-24",,"0.00"
"US1NCCR0009","2014-10-25",,"0.00"
"US1NCCR0009","2014-10-26",,"0.00"
"US1NCCR0009","2014-10-27",,"0.00"
"US1NCCR0009","2014-10-28",,"0.00"
"US1NCCR0009","2014-10-29",,"0.00"
"US1NCCR0009","2014-10-30",,"0.06"
"US1NCCR0009","2014-10-31",,"0.01"
"US1NCCR0009","2014-11-01",,"0.00"
"US1NCCR0009","2014-11-02",,"0.34"
"US1NCCR0009","2014-11-03",,"0.00"
"US1NCCR0009","2014-11-04",,"0.00"
"US1NCCR0009","2014-11-05",,"0.00"
"US1NCCR0009","2014-11-06",,"0.00"
"US1NCCR0009","2014-11-07",,"0.01"
"US1NCCR0009","2014-11-08",,"0.00"
"US1NCCR0009","2014-11-09",,"0.00"
"US1NCCR0009","2014-11-10",,"0.00"
"US1NCCR0009","2014-11-11",,"0.75"
"US1NCCR0009","2014-11-12",,"0.67"
"US1NCCR0009","2014-11-13",,"0.00"
"US1NCCR0009","2014-11-14",,"0.05"
"US1NCCR0009","2014-11-15",,"0.00"
"US1NCCR0009","2014-11-16",,"0.00"
"US1NCCR0009","2014-11-17",,"0.47"
"US1NCCR0009","2014-11-18",,"0.22"
"US1NCCR0009","2014-11-19",,"0.00"
"US1NCCR0009","2014-11-20",,"0.00"
"US1NCCR0009","2014-11-21",,"0.00"
"US1NCCR0009","2014-11-22",,"0.00"
"US1NCCR0009","2014-11-23",,"0.00"
"US1NCCR0009","2014-11-24",,"0.78"
"US1NCCR0009","2014-11-25",,"0.05"
"US1NCCR0009","2014-11-26",,"0.45"
"US1NCCR0009","2014-11-27",,"0.56"
"US1NCCR0009","2014-11-28",,"0.00"
"US1NCCR0009","2014-11-29",,"0.00"
"US1NCCR0009","2014-11-30",,"0.00"
"US1NCCR0009","2014-12-01",,"0.00"
"US1NCCR0009","2014-12-02",,"0.00"
"US1NCCR0009","2014-12-03",,"0.02"
"US1NCCR0009","2014-12-04",,"0.00"
"US1NCCR0009","2014-12-05",,"0.00"
"US1NCCR0009","2014-12-06",,"0.00"
"US1NCCR0009","2014-12-07",,"0.44"
"US1NCCR0009","2014-12-08",,"0.00"
"US1NCCR0009","2014-12-09",,"0.14"
"US1NCCR0009","2014-12-10",,"0.04"
"US1NCCR0009","2014-12-11",,"0.00"
"US1NCCR0009","2014-12-12",,"0.00"
"US1NCCR0009","2014-12-13",,"0.00"
"US1NCCR0009","2014-12-14",,"0.00"
"US1NCCR0009","2014-12-15",,"0.00"
"US1NCCR0009","2014-12-16",,"0.00"
"US1NCCR0009","2014-12-17",,"0.00"
"US1NCCR0009","2014-12-18",,"0.00"
"US1NCCR0009","2014-12-19",,"0.00"
"US1NCCR0009","2014-12-20",,"0.00"
"US1NCCR0009","2014-12-21",,"0.09"
"US1NCCR0009","2014-12-22",,"0.19"
"US1NCCR0009","2014-12-23",,"0.03"
"US1NCCR0009","2014-12-24",,"0.37"
"US1NCCR0009","2014-12-25",,"0.60"
"US1NCCR0009","2014-12-26",,"0.00"
"US1NCCR0009","2014-12-27",,"0.00"
"US1NCCR0009","2014-12-28",,"0.00"
"US1NCCR0009","2014-12-29",,"0.04"
"US1NCCR0009","2014-12-30",,"0.15"
"US1NCCR0009","2014-12-31",,"0.01"
"US1NCCR0009","2015-01-01",,"0.00"
"US1NCCR0009","2015-01-02",,"0.00"
"US1NCCR0009","2015-01-03",,"0.00"
"US1NCCR0009","2015-01-04",,"0.95"
"US1NCCR0009","2015-01-05",,"0.12"
"US1NCCR0009","2015-01-06",,"0.00"
"US1NCCR0009","2015-01-07",,"0.00"
"US1NCCR0009","2015-01-08",,"0.00"
"US1NCCR0009","2015-01-09",,"0.00"
"US1NCCR0009","2015-01-10",,"0.00"
"US1NCCR0009","2015-01-11",,"0.00"
"US1NCCR0009","2015-01-12",,"0.00"
"US1NCCR0009","2015-01-13",,"0.90"
"US1NCCR0009","2015-01-14",,"0.33"
"US1NCCR0009","2015-01-15",,"0.01"
"US1NCCR0009","2015-01-16",,"0.02"
"US1NCCR0009","2015-01-17",,"0.00"
"US1NCCR0009","2015-01-18",,"0.03"
"US1NCCR0009","2015-01-19",,"0.81"
"US1NCCR0009","2015-01-20",,"0.00"
"US1NCCR0009","2015-01-21",,"0.00"
"US1NCCR0009","2015-01-22",,"0.00"
"US1NCCR0009","2015-01-23",,"0.00"
"US1NCCR0009","2015-01-24",,"2.46"
"US1NCCR0009","2015-01-25",,"0.02"
"US1NCCR0009","2015-01-26",,"0.00"
"US1NCCR0009","2015-01-27",,"0.03"
"US1NCCR0009","2015-01-28",,"0.00"
"US1NCCR0009","2015-01-29",,"0.00"
"US1NCCR0009","2015-01-30",,"0.02"
"US1NCCR0009","2015-01-31",,"0.00"
"US1NCCR0009","2015-02-01",,"0.00"
"US1NCCR0009","2015-02-02",,"0.52"
"US1NCCR0009","2015-02-03",,"0.29"
"US1NCCR0009","2015-02-04",,"0.00"
"US1NCCR0009","2015-02-05",,"1.01"
"US1NCCR0009","2015-02-06",,"0.00"
"US1NCCR0009","2015-02-07",,"0.00"
"US1NCCR0009","2015-02-08",,"0.00"
"US1NCCR0009","2015-02-09",,"0.00"
"US1NCCR0009","2015-02-10",,"0.01"
"US1NCCR0009","2015-02-11",,"0.15"
"US1NCCR0009","2015-02-12",,"0.00"
"US1NCCR0009","2015-02-13",,"0.00"
"US1NCCR0009","2015-02-14",,"0.00"
"US1NCCR0009","2015-02-15",,"0.00"
"US1NCCR0009","2015-02-16",,"0.00"
"US1NCCR0009","2015-02-17",,"1.45"
"US1NCCR0009","2015-02-18",,"0.00"
"US1NCCR0009","2015-02-19",,"0.02"
"US1NCCR0009","2015-02-20",,"0.00"
"US1NCCR0009","2015-02-21",,"0.00"
"US1NCCR0009","2015-02-22",,"0.29"
"US1NCCR0009","2015-02-23",,"0.55"
"US1NCCR0009","2015-02-24",,"0.21"
"US1NCCR0009","2015-02-25",,"0.55"
"US1NCCR0009","2015-02-26",,"1.15"
"US1NCCR0009","2015-02-27",,"0.01"
"US1NCCR0009","2015-02-28",,"0.00"
"US1NCCR0009","2015-03-01",,"0.00"
"US1NCCR0009","2015-03-02",,"0.27"
"US1NCCR0009","2015-03-03",,"0.00"
"US1NCCR0009","2015-03-04",,"0.15"
"US1NCCR0009","2015-03-05",,"0.00"
"US1NCCR0009","2015-03-06",,"0.34"
"US1NCCR0009","2015-03-07",,"0.00"
"US1NCCR0009","2015-03-08",,"0.00"
"US1NCCR0009","2015-03-09",,"0.00"
"US1NCCR0009","2015-03-10",,"0.00"
"US1NCCR0009","2015-03-11",,"0.00"
"US1NCCR0009","2015-03-12",,"0.03"
"US1NCCR0009","2015-03-13",,"0.00"
"US1NCCR0009","2015-03-14",,"0.00"
"US1NCCR0009","2015-03-15",,"1.28"
"US1NCCR0009","2015-03-16",,"0.00"
"US1NCCR0009","2015-03-17",,"0.00"
"US1NCCR0009","2015-03-18",,"0.00"
"US1NCCR0009","2015-03-19",,"0.00"
"US1NCCR0009","2015-03-20",,"0.60"
"US1NCCR0009","2015-03-21",,"0.51"
"US1NCCR0009","2015-03-22",,"0.00"
"US1NCCR0009","2015-03-23",,"0.30"
"US1NCCR0009","2015-03-24",,"0.03"
"US1NCCR0009","2015-03-25",,"0.00"
"US1NCCR0009","2015-03-26",,"0.00"
"US1NCCR0009","2015-03-27",,"0.15"
"US1NCCR0009","2015-03-28",,"0.30"
"US1NCCR0009","2015-03-29",,"0.00"
"US1NCCR0009","2015-03-30",,"0.00"
"US1NCCR0009","2015-03-31",,"0.03"
"US1NCCR0009","2015-04-01",,"0.00"
"US1NCCR0009","2015-04-02",,"0.00"
"US1NCCR0009","2015-04-03",,"0.00"
"US1NCCR0009","2015-04-04",,"0.00"
"US1NCCR0009","2015-04-05",,"0.14"
"US1NCCR0009","2015-04-06",,"0.00"
"US1NCCR0009","2015-04-07",,"0.00"
"US1NCCR0009","2015-04-08",,"0.00"
"US1NCCR0009","2015-04-09",,"0.25"
"US1NCCR0009","2015-04-10",,"0.23"
"US1NCCR0009","2015-04-11",,"0.00"
"US1NCCR0009","2015-04-12",,"0.01"
"US1NCCR0009","2015-04-13",,"0.00"
"US1NCCR0009","2015-04-14",,"0.03"
"US1NCCR0009","2015-04-15",,"0.01"
"US1NCCR0009","2015-04-16",,"0.09"
"US1NCCR0009","2015-04-17",,"0.00"
"US1NCCR0009","2015-04-18",,"0.00"
"US1NCCR0009","2015-04-19",,"0.02"
"US1NCCR0009","2015-04-20",,"0.80"
"US1NCCR0009","2015-04-21",,"0.01"
"US1NCCR0009","2015-04-22",,"0.00"
"US1NCCR0009","2015-04-23",,"0.00"
"US1NCCR0009","2015-04-24",,"0.00"
"US1NCCR0009","2015-04-25",,"0.00"
"US1NCCR0009","2015-04-26",,"0.02"
"US1NCCR0009","2015-04-27",,"0.12"
"US1NCCR0009","2015-04-28",,"0.00"
"US1NCCR0009","2015-04-29",,"0.00"
"US1NCCR0009","2015-04-30",,"0.03"
"US1NCCR0009","2015-05-01",,"0.29"
"US1NCCR0009","2015-05-02",,"0.09"
"US1NCCR0009","2015-05-03",,"0.00"
"US1NCCR0009","2015-05-04",,"0.00"
"US1NCCR0009","2015-05-05",,"0.00"
"US1NCCR0009","2015-05-06",,"0.00"
"US1NCCR0009","2015-05-07",,"0.00"
"US1NCCR0009","2015-05-08",,"0.77"
"US1NCCR0009","2015-05-09",,"1.00"
"US1NCCR0009","2015-05-10",,"0.06"
"US1NCCR0009","2015-05-11",,"2.44"
"US1NCCR0009","2015-05-12",,"0.01"
"US1NCCR0009","2015-05-13",,"0.63"
"US1NCCR0009","2015-05-14",,"0.00"
"US1NCCR0009","2015-05-15",,"0.00"
"US1NCCR0009","2015-05-16",,"0.00"
"US1NCCR0009","2015-05-17",,"0.00"
"US1NCCR0009","2015-05-18",,"0.00"
"US1NCCR0009","2015-05-19",,"0.00"
"US1NCCR0009","2015-05-20",,"0.16"
"US1NCCR0009","2015-05-21",,"0.32"
"US1NCCR0009","2015-05-22",,"0.20"
"US1NCCR0009","2015-05-23",,"0.00"
"US1NCCR0009","2015-05-24",,"0.00"
"US1NCCR0009","2015-05-25",,"0.00"
"US1NCCR0009","2015-05-26",,"0.00"
"US1NCCR0009","2015-05-27",,"0.00"
"US1NCCR0009","2015-05-28",,"0.00"
"US1NCCR0009","2015-05-29",,"0.00"
"US1NCCR0009","2015-05-30",,"0.00"
"US1NCCR0009","2015-05-31",,"0.00"
"US1NCCR0009","2015-06-01",,"0.00"
"US1NCCR0009","2015-06-02",,"0.00"
"US1NCCR0009","2015-06-03",,"0.30"
"US1NCCR0009","2015-06-04",,"1.17"
"US1NCCR0009","2015-06-05",,"0.00"
"US1NCCR0009","2015-06-06",,"0.00"
"US1NCCR0009","2015-06-07",,"0.00"
"US1NCCR0009","2015-06-08",,"0.00"
"US1NCCR0009","2015-06-09",,"0.00"
"US1NCCR0009","2015-06-10",,"0.21"
"US1NCCR0009","2015-06-11",,"0.00"
"US1NCCR0009","2015-06-12",,"0.00"
"US1NCCR0009","2015-06-13",,"0.00"
"US1NCCR0009","2015-06-14",,"0.00"
"US1NCCR0009","2015-06-15",,"0.01"
"US1NCCR0009","2015-06-16",,"0.00"
"US1NCCR0009","2015-06-17",,"0.00"
"US1NCCR0009","2015-06-18",,"0.03"
"US1NCCR0009","2015-06-19",,"0.00"
"US1NCCR0009","2015-06-20",,"0.23"
"US1NCCR0009","2015-06-21",,"0.00"
"US1NCCR0009","2015-06-22",,"0.00"
"US1NCCR0009","2015-06-23",,"0.00"
"US1NCCR0009","2015-06-24",,"0.00"
"US1NCCR0009","2015-06-25",,"0.00"
"US1NCCR0009","2015-06-26",,"0.24"
"US1NCCR0009","2015-06-27",,"0.05"
"US1NCCR0009","2015-06-28",,"0.69"
"US1NCCR0009","2015-06-29",,"0.01"
"US1NCCR0009","2015-06-30",,"0.00"
"US1NCCR0009","2015-07-01",,"0.21"
"US1NCCR0009","2015-07-02",,"0.00"
